"","HGNC.ID","Approved.symbol"
"761","HGNC:45062","AKR1B10P1"
"762","HGNC:45063","AKR1B10P2"
"763","HGNC:37281","AKR1B15"
"764","HGNC:384","AKR1C1"
"765","HGNC:385","AKR1C2"
"766","HGNC:386","AKR1C3"
"767","HGNC:387","AKR1C4"
"768","HGNC:44679","AKR1C5P"
"769","HGNC:44680","AKR1C6P"
"770","HGNC:44681","AKR1C7P"
"771","HGNC:23469","AKR1C8P"
"772","HGNC:388","AKR1D1"
"773","HGNC:11288","AKR1D1P1"
"774","HGNC:23437","AKR1E2"
"775","HGNC:389","AKR7A2"
"776","HGNC:24062","AKR7A2P1"
"777","HGNC:390","AKR7A3"
"778","HGNC:24056","AKR7L"
"779","HGNC:391","AKT1"
"780","HGNC:28426","AKT1S1"
"781","HGNC:392","AKT2"
"782","HGNC:393","AKT3"
"783","HGNC:41304","AKT3-IT1"
"784","HGNC:16710","AKTIP"
"785","HGNC:395","ALAD"
"786","HGNC:396","ALAS1"
"787","HGNC:397","ALAS2"
"788","HGNC:399","ALB"
"789","HGNC:400","ALCAM"
"790","HGNC:402","ALDH1A1"
"791","HGNC:15472","ALDH1A2"
"792","HGNC:409","ALDH1A3"
"793","HGNC:407","ALDH1B1"
"794","HGNC:3978","ALDH1L1"
"795","HGNC:40244","ALDH1L1-AS1"
"796","HGNC:42446","ALDH1L1-AS2"
"797","HGNC:26777","ALDH1L2"
"798","HGNC:404","ALDH2"
"799","HGNC:405","ALDH3A1"
"800","HGNC:403","ALDH3A2"
"801","HGNC:410","ALDH3B1"
"802","HGNC:411","ALDH3B2"
"803","HGNC:406","ALDH4A1"
"804","HGNC:408","ALDH5A1"
"805","HGNC:7179","ALDH6A1"
"806","HGNC:877","ALDH7A1"
"807","HGNC:878","ALDH7A1P1"
"808","HGNC:879","ALDH7A1P2"
"809","HGNC:880","ALDH7A1P3"
"810","HGNC:881","ALDH7A1P4"
"811","HGNC:15471","ALDH8A1"
"812","HGNC:412","ALDH9A1"
"813","HGNC:28114","ALDH16A1"
"814","HGNC:9722","ALDH18A1"
"815","HGNC:414","ALDOA"
"816","HGNC:415","ALDOAP1"
"817","HGNC:416","ALDOAP2"
"818","HGNC:417","ALDOB"
"819","HGNC:418","ALDOC"
"820","HGNC:421","ALDRL2"
"821","HGNC:424","ALDRL5"
"822","HGNC:426","ALFN1"
"823","HGNC:18294","ALG1"
"824","HGNC:33721","ALG1L"
"825","HGNC:37258","ALG1L2"
"826","HGNC:44372","ALG1L3P"
"827","HGNC:44374","ALG1L5P"
"828","HGNC:44375","ALG1L6P"
"829","HGNC:44376","ALG1L7P"
"830","HGNC:44377","ALG1L8P"
"831","HGNC:44378","ALG1L9P"
"832","HGNC:44379","ALG1L10P"
"833","HGNC:44380","ALG1L11P"
"834","HGNC:44381","ALG1L12P"
"835","HGNC:44382","ALG1L13P"
"836","HGNC:44383","ALG1L14P"
"837","HGNC:44384","ALG1L15P"
"838","HGNC:23159","ALG2"
"839","HGNC:23056","ALG3"
"840","HGNC:45159","ALG3P1"
"841","HGNC:20266","ALG5"
"842","HGNC:23157","ALG6"
"843","HGNC:23161","ALG8"
"844","HGNC:15672","ALG9"
"845","HGNC:41409","ALG9-IT1"
"846","HGNC:23162","ALG10"
"847","HGNC:31088","ALG10B"
"848","HGNC:32456","ALG11"
"849","HGNC:19358","ALG12"
"850","HGNC:30881","ALG13"
"851","HGNC:41277","ALG13-AS1"
"852","HGNC:28287","ALG14"
"853","HGNC:427","ALK"
"854","HGNC:17911","ALKBH1"
"855","HGNC:32487","ALKBH2"
"856","HGNC:30141","ALKBH3"
"857","HGNC:48670","ALKBH3-AS1"
"858","HGNC:21900","ALKBH4"
"859","HGNC:25996","ALKBH5"
"860","HGNC:28243","ALKBH6"
"861","HGNC:21306","ALKBH7"
"862","HGNC:25189","ALKBH8"
"863","HGNC:17377","ALLC"
"864","HGNC:428","ALMS1"
"865","HGNC:41305","ALMS1-IT1"
"866","HGNC:29586","ALMS1P1"
"867","HGNC:435","ALOX5"
"868","HGNC:436","ALOX5AP"
"869","HGNC:429","ALOX12"
"870","HGNC:51342","ALOX12-AS1"
"871","HGNC:430","ALOX12B"
"872","HGNC:431","ALOX12P1"
"873","HGNC:432","ALOX12P2"
"874","HGNC:433","ALOX15"
"875","HGNC:434","ALOX15B"
"876","HGNC:13742","ALOX15P1"
"877","HGNC:39027","ALOX15P2"
"878","HGNC:13743","ALOXE3"
"879","HGNC:44238","ALOXE3P1"
"880","HGNC:437","ALPI"
"881","HGNC:20917","ALPK1"
"882","HGNC:20565","ALPK2"
"883","HGNC:17574","ALPK3"
"884","HGNC:438","ALPL"
"885","HGNC:439","ALPP"
"886","HGNC:440","ALPPL1"
"887","HGNC:441","ALPPL2"
"888","HGNC:14016","ALPPP"
"889","HGNC:443","ALS2"
"890","HGNC:20605","ALS2CL"
"891","HGNC:14438","ALS2CR11"
"892","HGNC:14439","ALS2CR12"
"893","HGNC:444","ALS3"
"894","HGNC:446","ALS5"
"895","HGNC:34539","ALS7"
"896","HGNC:1494","ALX1"
"897","HGNC:449","ALX3"
"898","HGNC:450","ALX4"
"899","HGNC:19071","ALYREF"
"900","HGNC:451","AMACR"
"901","HGNC:452","AMBN"
"902","HGNC:453","AMBP"
"903","HGNC:25990","AMBRA1"
"904","HGNC:456","AMCN"
"905","HGNC:457","AMD1"
"906","HGNC:44898","AMD1P1"
"907","HGNC:460","AMD1P2"
"908","HGNC:51608","AMD1P3"
"909","HGNC:51609","AMD1P4"
"910","HGNC:28577","AMDHD1"
"911","HGNC:24262","AMDHD2"
"912","HGNC:461","AMELX"
"913","HGNC:462","AMELY"
"914","HGNC:26837","AMER1"
"915","HGNC:26360","AMER2"
"916","HGNC:26771","AMER3"
"917","HGNC:463","AMFR"
"918","HGNC:464","AMH"
"919","HGNC:465","AMHR2"
"920","HGNC:20824","AMIGO1"
"921","HGNC:24073","AMIGO2"
"922","HGNC:24075","AMIGO3"
"923","HGNC:466","AMLCR2"
"924","HGNC:467","AMMECR1"
"925","HGNC:41306","AMMECR1-IT1"
"926","HGNC:28658","AMMECR1L"
"927","HGNC:39809","AMMECR1LP1"
"928","HGNC:14604","AMN"
"929","HGNC:27281","AMN1"
"930","HGNC:17810","AMOT"
"931","HGNC:17811","AMOTL1"
"932","HGNC:17812","AMOTL2"
"933","HGNC:468","AMPD1"
"934","HGNC:469","AMPD2"
"935","HGNC:470","AMPD3"
"936","HGNC:471","AMPH"
"937","HGNC:473","AMT"
"938","HGNC:33188","AMTN"
"939","HGNC:474","AMY1A"
"940","HGNC:475","AMY1B"
"941","HGNC:476","AMY1C"
"942","HGNC:477","AMY2A"
"943","HGNC:478","AMY2B"
"944","HGNC:479","AMYP1"
"945","HGNC:22231","AMZ1"
"946","HGNC:28041","AMZ2"
"947","HGNC:26491","AMZ2P1"
"948","HGNC:38072","AMZ2P2"
"949","HGNC:480","AN1"
"950","HGNC:19988","ANAPC1"
"951","HGNC:44150","ANAPC1P1"
"952","HGNC:19989","ANAPC2"
"953","HGNC:19990","ANAPC4"
"954","HGNC:15713","ANAPC5"
"955","HGNC:17380","ANAPC7"
"956","HGNC:24077","ANAPC10"
"957","HGNC:33976","ANAPC10P1"
"958","HGNC:14452","ANAPC11"
"959","HGNC:24540","ANAPC13"
"960","HGNC:24531","ANAPC15"
"961","HGNC:26976","ANAPC16"
"962","HGNC:482","ANCR"
"963","HGNC:483","ANG"
"964","HGNC:19961","ANGEL1"
"965","HGNC:30534","ANGEL2"
"966","HGNC:484","ANGPT1"
"967","HGNC:485","ANGPT2"
"968","HGNC:487","ANGPT4"
"969","HGNC:489","ANGPTL1"
"970","HGNC:490","ANGPTL2"
"971","HGNC:491","ANGPTL3"
"972","HGNC:16039","ANGPTL4"
"973","HGNC:19705","ANGPTL5"
"974","HGNC:23140","ANGPTL6"
"975","HGNC:24078","ANGPTL7"
"976","HGNC:24933","ANGPTL8"
"977","HGNC:40024","ANHX"
"978","HGNC:17627","ANIB1"
"979","HGNC:31941","ANIB2"
"980","HGNC:31942","ANIB3"
"981","HGNC:31943","ANIB4"
"982","HGNC:492","ANK1"
"983","HGNC:493","ANK2"
"984","HGNC:494","ANK3"
"985","HGNC:26350","ANKAR"
"986","HGNC:28002","ANKDD1A"
"987","HGNC:32525","ANKDD1B"
"988","HGNC:15803","ANKEF1"
"989","HGNC:26766","ANKFN1"
"990","HGNC:20763","ANKFY1"
"991","HGNC:15492","ANKH"
"992","HGNC:24714","ANKHD1"
"993","HGNC:33530","ANKHD1-EIF4EBP3"
"994","HGNC:22215","ANKIB1"
"995","HGNC:21027","ANKK1"
"996","HGNC:26812","ANKLE1"
"997","HGNC:29101","ANKLE2"
"998","HGNC:20987","ANKMY1"
"999","HGNC:25370","ANKMY2"
"1000","HGNC:13208","ANKRA2"
"1001","HGNC:15819","ANKRD1"
"1002","HGNC:495","ANKRD2"
"1003","HGNC:17280","ANKRD6"
"1004","HGNC:18588","ANKRD7"
"1005","HGNC:20096","ANKRD9"
"1006","HGNC:20265","ANKRD10"
"1007","HGNC:39891","ANKRD10-IT1"
"1008","HGNC:21316","ANKRD11"
"1009","HGNC:29135","ANKRD12"
"1010","HGNC:21268","ANKRD13A"
"1011","HGNC:26363","ANKRD13B"
"1012","HGNC:25374","ANKRD13C"
"1013","HGNC:27880","ANKRD13D"
"1014","HGNC:23471","ANKRD16"
"1015","HGNC:23575","ANKRD17"
"1016","HGNC:23643","ANKRD18A"
"1017","HGNC:23644","ANKRD18B"
"1018","HGNC:43601","ANKRD18CP"
"1019","HGNC:28016","ANKRD18DP"
"1020","HGNC:43609","ANKRD18EP"
"1021","HGNC:22567","ANKRD19P"
"1022","HGNC:23665","ANKRD20A1"
"1023","HGNC:31979","ANKRD20A2"
"1024","HGNC:31981","ANKRD20A3"
"1025","HGNC:31982","ANKRD20A4"
"1026","HGNC:33833","ANKRD20A5P"
"1027","HGNC:37714","ANKRD20A6P"
"1028","HGNC:31980","ANKRD20A7P"
"1029","HGNC:23666","ANKRD20A8P"
"1030","HGNC:42023","ANKRD20A9P"
"1031","HGNC:39707","ANKRD20A10P"
"1032","HGNC:42024","ANKRD20A11P"
"1033","HGNC:43603","ANKRD20A12P"
"1034","HGNC:43604","ANKRD20A13P"
"1035","HGNC:43605","ANKRD20A14P"
"1036","HGNC:43606","ANKRD20A15P"
"1037","HGNC:43607","ANKRD20A16P"
"1038","HGNC:43608","ANKRD20A17P"
"1039","HGNC:23756","ANKRD20A18P"
"1040","HGNC:42737","ANKRD20A19P"
"1041","HGNC:32319","ANKRD20A20P"
"1042","HGNC:52329","ANKRD20A21P"
"1043","HGNC:28321","ANKRD22"
"1044","HGNC:24470","ANKRD23"
"1045","HGNC:29424","ANKRD24"
"1046","HGNC:29186","ANKRD26"
"1047","HGNC:32955","ANKRD26P1"
"1048","HGNC:39687","ANKRD26P2"
"1049","HGNC:39689","ANKRD26P3"
"1050","HGNC:39690","ANKRD26P4"
"1051","HGNC:25310","ANKRD27"
"1052","HGNC:29024","ANKRD28"
"1053","HGNC:27110","ANKRD29"
"1054","HGNC:17234","ANKRD30A"
"1055","HGNC:24165","ANKRD30B"
"1056","HGNC:35167","ANKRD30BL"
"1057","HGNC:19722","ANKRD30BP1"
"1058","HGNC:16620","ANKRD30BP2"
"1059","HGNC:27873","ANKRD30BP3"
"1060","HGNC:26853","ANKRD31"
"1061","HGNC:13788","ANKRD33"
"1062","HGNC:35240","ANKRD33B"
"1063","HGNC:41298","ANKRD33B-AS1"
"1064","HGNC:41506","ANKRD33B-IT1"
"1065","HGNC:27639","ANKRD34A"
"1066","HGNC:33736","ANKRD34B"
"1067","HGNC:33888","ANKRD34C"
"1068","HGNC:48618","ANKRD34C-AS1"
"1069","HGNC:26323","ANKRD35"
"1070","HGNC:24079","ANKRD36"
"1071","HGNC:29333","ANKRD36B"
"1072","HGNC:28169","ANKRD36BP1"
"1073","HGNC:33607","ANKRD36BP2"
"1074","HGNC:32946","ANKRD36C"
"1075","HGNC:37759","ANKRD36P1"
"1076","HGNC:29593","ANKRD37"
"1077","HGNC:28640","ANKRD39"
"1078","HGNC:28233","ANKRD40"
"1079","HGNC:26752","ANKRD42"
"1080","HGNC:25259","ANKRD44"
"1081","HGNC:41477","ANKRD44-IT1"
"1082","HGNC:24786","ANKRD45"
"1083","HGNC:27229","ANKRD46"
"1084","HGNC:25970","ANKRD49"
"1085","HGNC:29223","ANKRD50"
"1086","HGNC:26614","ANKRD52"
"1087","HGNC:25691","ANKRD53"
"1088","HGNC:25185","ANKRD54"
"1089","HGNC:39214","ANKRD54P1"
"1090","HGNC:25681","ANKRD55"
"1091","HGNC:37984","ANKRD57P1"
"1092","HGNC:16217","ANKRD60"
"1093","HGNC:22467","ANKRD61"
"1094","HGNC:35241","ANKRD62"
"1095","HGNC:42363","ANKRD62P1"
"1096","HGNC:42393","ANKRD62P1-PARP4P3"
"1097","HGNC:40027","ANKRD63"
"1098","HGNC:42950","ANKRD65"
"1099","HGNC:44669","ANKRD66"
"1100","HGNC:20961","ANKS1A"
"1101","HGNC:24600","ANKS1B"
"1102","HGNC:29422","ANKS3"
"1103","HGNC:26795","ANKS4B"
"1104","HGNC:26724","ANKS6"
"1105","HGNC:29642","ANKUB1"
"1106","HGNC:25527","ANKZF1"
"1107","HGNC:14082","ANLN"
"1108","HGNC:21625","ANO1"
"1109","HGNC:40016","ANO1-AS1"
"1110","HGNC:33275","ANO1-AS2"
"1111","HGNC:1183","ANO2"
"1112","HGNC:14004","ANO3"
"1113","HGNC:23837","ANO4"
"1114","HGNC:27337","ANO5"
"1115","HGNC:25240","ANO6"
"1116","HGNC:31677","ANO7"
"1117","HGNC:32248","ANO7L1"
"1118","HGNC:29329","ANO8"
"1119","HGNC:20679","ANO9"
"1120","HGNC:25519","ANO10"
"1121","HGNC:498","ANOP1"
"1122","HGNC:6211","ANOS1"
"1123","HGNC:6214","ANOS2P"
"1124","HGNC:13233","ANP32A"
"1125","HGNC:25672","ANP32A-IT1"
"1126","HGNC:42949","ANP32AP1"
"1127","HGNC:16677","ANP32B"
"1128","HGNC:24267","ANP32BP1"
"1129","HGNC:38552","ANP32BP2"
"1130","HGNC:44089","ANP32BP3"
"1131","HGNC:16675","ANP32C"
"1132","HGNC:16676","ANP32D"
"1133","HGNC:16673","ANP32E"
"1134","HGNC:500","ANPEP"
"1135","HGNC:508","ANTP2"
"1136","HGNC:510","ANTP4"
"1137","HGNC:21014","ANTXR1"
"1138","HGNC:21732","ANTXR2"
"1139","HGNC:27277","ANTXRL"
"1140","HGNC:45004","ANTXRLP1"
"1141","HGNC:533","ANXA1"
"1142","HGNC:537","ANXA2"
"1143","HGNC:538","ANXA2P1"
"1144","HGNC:539","ANXA2P2"
"1145","HGNC:540","ANXA2P3"
"1146","HGNC:33463","ANXA2R"
"1147","HGNC:541","ANXA3"
"1148","HGNC:542","ANXA4"
"1149","HGNC:543","ANXA5"
"1150","HGNC:544","ANXA6"
"1151","HGNC:545","ANXA7"
"1152","HGNC:546","ANXA8"
"1153","HGNC:23334","ANXA8L1"
"1154","HGNC:547","ANXA9"
"1155","HGNC:534","ANXA10"
"1156","HGNC:535","ANXA11"
"1157","HGNC:536","ANXA13"
"1158","HGNC:548","AOAH"
"1159","HGNC:41307","AOAH-IT1"
"1160","HGNC:80","AOC1"
"1161","HGNC:549","AOC2"
"1162","HGNC:550","AOC3"
"1163","HGNC:48869","AOC4P"
"1164","HGNC:553","AOX1"
"1165","HGNC:18450","AOX2P"
"1166","HGNC:19049","AOX3P"
"1167","HGNC:28808","AP1AR"
"1168","HGNC:554","AP1B1"
"1169","HGNC:297","AP1B1P1"
"1170","HGNC:298","AP1B1P2"
"1171","HGNC:555","AP1G1"
"1172","HGNC:556","AP1G2"
"1173","HGNC:13667","AP1M1"
"1174","HGNC:558","AP1M2"
"1175","HGNC:559","AP1S1"
"1176","HGNC:560","AP1S2"
"1177","HGNC:50752","AP1S2P1"
"1178","HGNC:18971","AP1S3"
"1179","HGNC:561","AP2A1"
"1180","HGNC:562","AP2A2"
"1181","HGNC:563","AP2B1"
"1182","HGNC:564","AP2M1"
"1183","HGNC:565","AP2S1"
"1184","HGNC:566","AP3B1"
"1185","HGNC:567","AP3B2"
"1186","HGNC:568","AP3D1"
"1187","HGNC:569","AP3M1"
"1188","HGNC:570","AP3M2"
"1189","HGNC:2013","AP3S1"
"1190","HGNC:571","AP3S2"
"1191","HGNC:572","AP4B1"
"1192","HGNC:44114","AP4B1-AS1"
"1193","HGNC:573","AP4E1"
"1194","HGNC:574","AP4M1"
"1195","HGNC:575","AP4S1"
"1196","HGNC:25104","AP5B1"
"1197","HGNC:20192","AP5M1"
"1198","HGNC:15875","AP5S1"
"1199","HGNC:22197","AP5Z1"
"1200","HGNC:576","APAF1"
"1201","HGNC:578","APBA1"
"1202","HGNC:579","APBA2"
"1203","HGNC:580","APBA3"
"1204","HGNC:581","APBB1"
"1205","HGNC:17379","APBB1IP"
"1206","HGNC:582","APBB2"
"1207","HGNC:20708","APBB3"
"1208","HGNC:583","APC"
"1209","HGNC:24036","APC2"
"1210","HGNC:15718","APCDD1"
"1211","HGNC:26892","APCDD1L"
"1212","HGNC:27152","APCDD1L-AS1"
"1213","HGNC:584","APCS"
"1214","HGNC:586","APEH"
"1215","HGNC:48925","APELA"
"1216","HGNC:587","APEX1"
"1217","HGNC:17889","APEX2"
"1218","HGNC:29509","APH1A"
"1219","HGNC:24080","APH1B"
"1220","HGNC:594","API5"
"1221","HGNC:595","API5P1"
"1222","HGNC:39070","API5P2"
"1223","HGNC:17581","APIP"
"1224","HGNC:38843","APITD1-CORT"
"1225","HGNC:28724","APLF"
"1226","HGNC:16665","APLN"
"1227","HGNC:339","APLNR"
"1228","HGNC:597","APLP1"
"1229","HGNC:598","APLP2"
"1230","HGNC:13238","APMAP"
"1231","HGNC:600","APOA1"
"1232","HGNC:40079","APOA1-AS"
"1233","HGNC:601","APOA2"
"1234","HGNC:602","APOA4"
"1235","HGNC:17288","APOA5"
"1236","HGNC:603","APOB"
"1237","HGNC:604","APOBEC1"
"1238","HGNC:605","APOBEC2"
"1239","HGNC:17343","APOBEC3A"
"1240","HGNC:43835","APOBEC3AP1"
"1241","HGNC:44196","APOBEC3A_B"
"1242","HGNC:17352","APOBEC3B"
"1243","HGNC:43836","APOBEC3B-AS1"
"1244","HGNC:17353","APOBEC3C"
"1245","HGNC:17354","APOBEC3D"
"1246","HGNC:17356","APOBEC3F"
"1247","HGNC:17357","APOBEC3G"
"1248","HGNC:24100","APOBEC3H"
"1249","HGNC:32152","APOBEC4"
"1250","HGNC:606","APOBER1"
"1251","HGNC:24087","APOBR"
"1252","HGNC:607","APOC1"
"1253","HGNC:608","APOC1P1"
"1254","HGNC:609","APOC2"
"1255","HGNC:610","APOC3"
"1256","HGNC:611","APOC4"
"1257","HGNC:44426","APOC4-APOC2"
"1258","HGNC:612","APOD"
"1259","HGNC:613","APOE"
"1260","HGNC:614","APOEL1"
"1261","HGNC:615","APOF"
"1262","HGNC:616","APOH"
"1263","HGNC:618","APOL1"
"1264","HGNC:619","APOL2"
"1265","HGNC:14868","APOL3"
"1266","HGNC:14867","APOL4"
"1267","HGNC:14869","APOL5"
"1268","HGNC:14870","APOL6"
"1269","HGNC:25268","APOLD1"
"1270","HGNC:13916","APOM"
"1271","HGNC:28727","APOO"
"1272","HGNC:24009","APOOL"
"1273","HGNC:48739","APOOP1"
"1274","HGNC:48740","APOOP2"
"1275","HGNC:48741","APOOP3"
"1276","HGNC:48742","APOOP4"
"1277","HGNC:48743","APOOP5"
"1278","HGNC:20492","APOPT1"
"1279","HGNC:620","APP"
"1280","HGNC:622","APPBP2"
"1281","HGNC:24035","APPL1"
"1282","HGNC:18242","APPL2"
"1283","HGNC:623","APPL"
"1284","HGNC:626","APRT"
"1285","HGNC:44173","APTR"
"1286","HGNC:15984","APTX"
"1287","HGNC:633","AQP1"
"1288","HGNC:634","AQP2"
"1289","HGNC:636","AQP3"
"1290","HGNC:637","AQP4"
"1291","HGNC:26399","AQP4-AS1"
"1292","HGNC:638","AQP5"
"1293","HGNC:639","AQP6"
"1294","HGNC:640","AQP7"
"1295","HGNC:32048","AQP7P1"
"1296","HGNC:32049","AQP7P2"
"1297","HGNC:31976","AQP7P3"
"1298","HGNC:32056","AQP7P4"
"1299","HGNC:51836","AQP7P5"
"1300","HGNC:642","AQP8"
"1301","HGNC:643","AQP9"
"1302","HGNC:16029","AQP10"
"1303","HGNC:19940","AQP11"
"1304","HGNC:19941","AQP12A"
"1305","HGNC:6096","AQP12B"
"1306","HGNC:29513","AQR"
"1307","HGNC:644","AR"
"1308","HGNC:646","ARAF"
"1309","HGNC:50824","ARAFP1"
"1310","HGNC:647","ARAFP2"
"1311","HGNC:35474","ARAFP3"
"1312","HGNC:16925","ARAP1"
"1313","HGNC:39993","ARAP1-AS1"
"1314","HGNC:39994","ARAP1-AS2"
"1315","HGNC:16924","ARAP2"
"1316","HGNC:24097","ARAP3"
"1317","HGNC:648","ARC"
"1318","HGNC:649","ARCN1"
"1319","HGNC:650","ARCN2"
"1320","HGNC:651","AREG"
"1321","HGNC:20363","AREL1"
"1322","HGNC:652","ARF1"
"1323","HGNC:22500","ARF1P1"
"1324","HGNC:39883","ARF1P2"
"1325","HGNC:39884","ARF1P3"
"1326","HGNC:654","ARF3"
"1327","HGNC:655","ARF4"
"1328","HGNC:51593","ARF4-AS1"
"1329","HGNC:657","ARF4P1"
"1330","HGNC:16599","ARF4P2"
"1331","HGNC:32380","ARF4P3"
"1332","HGNC:37628","ARF4P4"
"1333","HGNC:37629","ARF4P5"
"1334","HGNC:658","ARF5"
"1335","HGNC:659","ARF6"
"1336","HGNC:15852","ARFGAP1"
"1337","HGNC:13504","ARFGAP2"
"1338","HGNC:661","ARFGAP3"
"1339","HGNC:15772","ARFGEF1"
"1340","HGNC:15853","ARFGEF2"
"1341","HGNC:21213","ARFGEF3"
"1342","HGNC:21496","ARFIP1"
"1343","HGNC:17160","ARFIP2"
"1344","HGNC:662","ARFRP1"
"1345","HGNC:663","ARG1"
"1346","HGNC:664","ARG2"
"1347","HGNC:30146","ARGFX"
"1348","HGNC:17252","ARGFXP1"
"1349","HGNC:23977","ARGFXP2"
"1350","HGNC:25482","ARGLU1"
"1351","HGNC:673","ARHGAP1"
"1352","HGNC:674","ARHGAP4"
"1353","HGNC:675","ARHGAP5"
"1354","HGNC:20279","ARHGAP5-AS1"
"1355","HGNC:676","ARHGAP6"
"1356","HGNC:677","ARHGAP8"
"1357","HGNC:14130","ARHGAP9"
"1358","HGNC:26099","ARHGAP10"
"1359","HGNC:15783","ARHGAP11A"
"1360","HGNC:15782","ARHGAP11B"
"1361","HGNC:16348","ARHGAP12"
"1362","HGNC:21030","ARHGAP15"
"1363","HGNC:19921","ARHGAP16P"
"1364","HGNC:18239","ARHGAP17"
"1365","HGNC:21035","ARHGAP18"
"1366","HGNC:23724","ARHGAP19"
"1367","HGNC:48348","ARHGAP19-SLIT1"
"1368","HGNC:18357","ARHGAP20"
"1369","HGNC:23725","ARHGAP21"
"1370","HGNC:30320","ARHGAP22"
"1371","HGNC:42944","ARHGAP22-IT1"
"1372","HGNC:29293","ARHGAP23"
"1373","HGNC:45039","ARHGAP23P1"
"1374","HGNC:25361","ARHGAP24"
"1375","HGNC:28951","ARHGAP25"
"1376","HGNC:17073","ARHGAP26"
"1377","HGNC:40792","ARHGAP26-AS1"
"1378","HGNC:41429","ARHGAP26-IT1"
"1379","HGNC:31813","ARHGAP27"
"1380","HGNC:25509","ARHGAP28"
"1381","HGNC:30207","ARHGAP29"
"1382","HGNC:27414","ARHGAP30"
"1383","HGNC:29216","ARHGAP31"
"1384","HGNC:41235","ARHGAP31-AS1"
"1385","HGNC:17399","ARHGAP32"
"1386","HGNC:23085","ARHGAP33"
"1387","HGNC:4591","ARHGAP35"
"1388","HGNC:26388","ARHGAP36"
"1389","HGNC:29351","ARHGAP39"
"1390","HGNC:16226","ARHGAP40"
"1391","HGNC:26545","ARHGAP42"
"1392","HGNC:43940","ARHGAP42P1"
"1393","HGNC:43939","ARHGAP42P2"
"1394","HGNC:19327","ARHGAP42P3"
"1395","HGNC:43941","ARHGAP42P4"
"1396","HGNC:43942","ARHGAP42P5"
"1397","HGNC:29096","ARHGAP44"
"1398","HGNC:17102","ARHGAP45"
"1399","HGNC:678","ARHGDIA"
"1400","HGNC:679","ARHGDIB"
"1401","HGNC:680","ARHGDIG"
"1402","HGNC:681","ARHGEF1"
"1403","HGNC:682","ARHGEF2"
"1404","HGNC:683","ARHGEF3"
"1405","HGNC:40083","ARHGEF3-AS1"
"1406","HGNC:684","ARHGEF4"
"1407","HGNC:13209","ARHGEF5"
"1408","HGNC:685","ARHGEF6"
"1409","HGNC:15607","ARHGEF7"
"1410","HGNC:39816","ARHGEF7-AS1"
"1411","HGNC:40717","ARHGEF7-AS2"
"1412","HGNC:41408","ARHGEF7-IT1"
"1413","HGNC:14561","ARHGEF9"
"1414","HGNC:41401","ARHGEF9-IT1"
"1415","HGNC:14103","ARHGEF10"
"1416","HGNC:25540","ARHGEF10L"
"1417","HGNC:14580","ARHGEF11"
"1418","HGNC:14193","ARHGEF12"
"1419","HGNC:15590","ARHGEF15"
"1420","HGNC:15515","ARHGEF16"
"1421","HGNC:21726","ARHGEF17"
"1422","HGNC:17090","ARHGEF18"
"1423","HGNC:26604","ARHGEF19"
"1424","HGNC:39996","ARHGEF19-AS1"
"1425","HGNC:30275","ARHGEF25"
"1426","HGNC:24490","ARHGEF26"
"1427","HGNC:41048","ARHGEF26-AS1"
"1428","HGNC:30322","ARHGEF28"
"1429","HGNC:37252","ARHGEF33"
"1430","HGNC:38086","ARHGEF34P"
"1431","HGNC:33846","ARHGEF35"
"1432","HGNC:34430","ARHGEF37"
"1433","HGNC:25968","ARHGEF38"
"1434","HGNC:41483","ARHGEF38-IT1"
"1435","HGNC:25909","ARHGEF39"
"1436","HGNC:25516","ARHGEF40"
"1437","HGNC:11110","ARID1A"
"1438","HGNC:18040","ARID1B"
"1439","HGNC:18037","ARID2"
"1440","HGNC:3031","ARID3A"
"1441","HGNC:14350","ARID3B"
"1442","HGNC:21209","ARID3C"
"1443","HGNC:9885","ARID4A"
"1444","HGNC:15550","ARID4B"
"1445","HGNC:41407","ARID4B-IT1"
"1446","HGNC:17361","ARID5A"
"1447","HGNC:17362","ARID5B"
"1448","HGNC:689","ARIH1"
"1449","HGNC:690","ARIH2"
"1450","HGNC:34425","ARIH2OS"
"1451","HGNC:31732","ARIH2P1"
"1452","HGNC:692","ARL1"
"1453","HGNC:693","ARL2"
"1454","HGNC:49197","ARL2-SNX15"
"1455","HGNC:17146","ARL2BP"
"1456","HGNC:17742","ARL2BPP1"
"1457","HGNC:31036","ARL2BPP2"
"1458","HGNC:39447","ARL2BPP3"
"1459","HGNC:39448","ARL2BPP4"
"1460","HGNC:39449","ARL2BPP5"
"1461","HGNC:39450","ARL2BPP6"
"1462","HGNC:39451","ARL2BPP7"
"1463","HGNC:39452","ARL2BPP8"
"1464","HGNC:39453","ARL2BPP9"
"1465","HGNC:39454","ARL2BPP10"
"1466","HGNC:694","ARL3"
"1467","HGNC:695","ARL4A"
"1468","HGNC:17741","ARL4AP1"
"1469","HGNC:32379","ARL4AP2"
"1470","HGNC:52372","ARL4AP3"
"1471","HGNC:52373","ARL4AP4"
"1472","HGNC:52374","ARL4AP5"
"1473","HGNC:698","ARL4C"
"1474","HGNC:656","ARL4D"
"1475","HGNC:696","ARL5A"
"1476","HGNC:43933","ARL5AP1"
"1477","HGNC:43937","ARL5AP2"
"1478","HGNC:43935","ARL5AP3"
"1479","HGNC:43936","ARL5AP4"
